,gid,행정동코드,시군구명,행정동,학교명,학교개수,초등학생_인구,30대_인구,40대_인구,전체_인구,경도,위도,geometry,돌봄 틈새공백 인구,지역별 돌봄 틈새공백 인구 비율,돌봄틈새공백 분위
27,다사46aa41ab,1154561000,금천구,독산제1동,['서울두산초등학교'],1,0.0,111.0,58.0,277.0,126.89073234623405,37.47002421843304,POINT (126.890732346234 37.47002421843304),0.0,0.0,1
28,다사46ab39ba,1154561000,금천구,독산제1동,['서울안천초등학교' '서울금나래초등학교'],2,0.0,0.0,0.0,0.0,126.89368680882677,37.45426562942068,POINT (126.8936868088268 37.45426562942068),0.0,0.0,1
29,다사46ab40aa,1154561000,금천구,독산제1동,['서울안천초등학교' '서울금나래초등학교'],2,252.0,566.0,641.0,3552.0,126.89365042473618,37.45877224300044,POINT (126.8936504247362 37.45877224300044),0.8327359141327675,0.0033045075957649503,10
30,다사46ab40ab,1154561000,금천구,독산제1동,['서울두산초등학교' '서울독산초등학교' '서울안천초등학교' '서울금나래초등학교'],4,175.0,320.0,356.0,2128.0,126.89363222965247,37.461025548486994,POINT (126.8936322296525 37.46102554848699),0.5406118518201258,0.0030892105818292903,9
31,다사46ab40ba,1154561000,금천구,독산제1동,['서울두산초등학교' '서울독산초등학교' '서울안천초등학교' '서울금나래초등학교'],4,0.0,41.0,25.0,95.0,126.89361403254279,37.46327885310465,POINT (126.8936140325428 37.46327885310465),0.0,0.0,1
32,다사46ab40bb,1154561000,금천구,독산제1동,['서울두산초등학교' '서울독산초등학교' '서울금나래초등학교'],3,50.0,599.0,339.0,2319.0,126.8935958334069,37.46553215685338,POINT (126.8935958334069 37.46553215685338),0.19667290631063236,0.003933458126212647,7
33,다사46ab41aa,1154561000,금천구,독산제1동,['서울두산초등학교' '서울독산초등학교'],2,69.0,580.0,400.0,2548.0,126.89357763224464,37.46778545973314,POINT (126.8935776322446 37.46778545973314),0.25807633599861074,0.003740236753603054,8
34,다사46ab41ab,1154561000,금천구,독산제1동,['서울두산초등학교' '서울문성초등학교' '서울독산초등학교'],3,46.0,271.0,228.0,1287.0,126.8935594290557,37.470038761743965,POINT (126.8935594290557 37.47003876174396),0.17344120089334245,0.003770460888985705,6
35,다사46ba40aa,1154561000,금천구,독산제1동,['서울독산초등학교' '서울안천초등학교' '서울시흥초등학교' '서울금나래초등학교'],4,47.0,145.0,116.0,667.0,126.89647708544696,37.45878671282112,POINT (126.896477085447 37.45878671282112),0.17884836441794086,0.0038052843493178905,6
36,다사46ba40ab,1154561000,금천구,독산제1동,['서울두산초등학교' '서울독산초등학교' '서울안천초등학교' '서울금나래초등학교'],4,294.0,1382.0,1026.0,5457.0,126.8964589751719,37.461040019479064,POINT (126.8964589751719 37.46104001947906),1.261601802178056,0.004291162592442367,10
37,다사46ba40ba,1154561000,금천구,독산제1동,['서울두산초등학교' '서울독산초등학교' '서울안천초등학교' '서울금나래초등학교'],4,16.0,177.0,80.0,524.0,126.89644086288033,37.46329332526818,POINT (126.8964408628803 37.46329332526818),0.07631225034374231,0.004769515646483894,5
38,다사46ba40bb,1154561000,금천구,독산제1동,['서울두산초등학교' '서울독산초등학교' '서울금나래초등학교'],3,34.0,549.0,226.0,1739.0,126.89642274857204,37.46554663018844,POINT (126.896422748572 37.46554663018844),0.1473511328288357,0.004333856847906932,6
39,다사46ba41aa,1154561000,금천구,독산제1동,['서울두산초등학교' '서울문성초등학교' '서울독산초등학교'],3,14.0,112.0,67.0,458.0,126.89640463224674,37.467799934239814,POINT (126.8964046322467 37.46779993423981),0.05320935937069009,0.0038006685264778636,4
