,도서관명,위도,경도,시군구명,소재지도로명주소,운영기관명,동
596,개봉어린이도서관,37.496705,126.8559120257,구로구,서울특별시 구로구 경인로 318-15,구로문화원,경인로
597,하늘도서관,37.487375665,126.8813482699,구로구,서울특별시 구로구 구로동로13길 68,구로문화원,구로동로13길
598,개봉도서관,37.4895231088,126.8579747911,구로구,서울특별시 구로구 개봉로16길 30-11,구로문화원,개봉로16길
599,글마루한옥어린이도서관,37.5069150594,126.84562700000001,구로구,서울특별시 구로구 고척로27바길 7,구로문화원,고척로27바길
600,궁동어린이도서관,37.502239,126.8292613686,구로구,서울특별시 구로구 오리로 1352,구로문화원,오리로
601,신도림어린이영어작은도서관,37.5077808913,126.88059299999999,구로구,서울특별시 구로구 신도림로 40,구로문화원,신도림로
602,구로기적의도서관,37.5067360319,126.87731200000002,구로구,서울특별시 구로구 구로중앙로40길 24,책읽는사회문화재단,구로중앙로40길
603,오류도서관,37.497223077600005,126.8423227701,구로구,서울특별시 구로구 경인로19길 29-4,구로구청,경인로19길
847,서울특별시교육청송파도서관,37.49993098,127.1348112,송파구,서울특별시 송파구 동남로 263,서울특별시교육청,동남로
967,도림동공립작은도서관,37.509966999999996,126.9080504209,영등포구,서울특별시 영등포구 도신로33길 4,서울특별시 영등포구청,도신로33길
968,당산2동공립작은도서관,37.534708199,126.9020869157,영등포구,서울특별시 영등포구 당산로 235,서울특별시 영등포구청,당산로
969,당산1동공립작은도서관,37.523058,126.8984640301,영등포구,서울특별시 영등포구 영등포로25길 24,서울특별시 영등포구청,영등포로25길
970,여의동공립작은도서관,37.517658000000004,126.93461424659999,영등포구,서울특별시 영등포구 국제금융로124,서울특별시 영등포구청,주의!!서울특별시 영등포구 국제금융로124
971,영등포동공립작은도서관,37.5251004299,126.902701312,영등포구,서울특별시 영등포구 영신로200,서울특별시 영등포구청,주의!!서울특별시 영등포구 영신로200
972,신길2동(분소)공립작은도서관,37.5136578488,126.9170766384,영등포구,서울특별시 영등포구 영등포로64길15,서울특별시 영등포구청,주의!!서울특별시 영등포구 영등포로64길15
973,영등포본동공립작은도서관,37.514649,126.90933868299999,영등포구,서울특별시 영등포구 신길로61길 17,서울특별시 영등포구청,신길로61길
974,영등포구지부공립작은도서관,37.526010082,126.90011174290001,영등포구,서울특별시 영등포구 국회대로 596,서울특별시 영등포구청,국회대로
975,여의디지털도서관,37.5221796951,126.91991790889999,영등포구,서울특별시 영등포구 여의대로 24,영등포문화재단,여의대로
976,선유정보문화도서관,37.533330738400004,126.8929379628,영등포구,서울특별시 영등포구 선유로 43가길 10-8,영등포문화재단,선유로
977,문래정보문화도서관,37.5168549495,126.8908937629,영등포구,서울특별시 영등포구 문래로20길 49,영등포문화재단,문래로20길
978,대림정보문화도서관,37.5043176474,126.89607823950001,영등포구,서울특별시 영등포구 도신로27,영등포문화재단,주의!!서울특별시 영등포구 도신로27
979,목화마을공립작은도서관,37.5189805683,126.88627997,영등포구,서울특별시 영등포구 선유로 13길 25,서울특별시 영등포구청,선유로
980,대림3동공립작은도서관,37.498301,126.8980361789,영등포구,서울특별시 영등포구 대림로197,서울특별시 영등포구청,주의!!서울특별시 영등포구 대림로197
981,대림2동공립작은도서관,37.492739810799996,126.8982518231,영등포구,서울특별시 영등포구 대림로23길25,서울특별시 영등포구청,주의!!서울특별시 영등포구 대림로23길25
982,대림1동공립작은도서관,37.4953953486,126.90620019139999,영등포구,서울특별시 영등포구 디지털로441,서울특별시 영등포구청,주의!!서울특별시 영등포구 디지털로441
983,신길7동공립작은도서관,37.506384999999995,126.9215136423,영등포구,서울특별시 영등포구 여의대방로43길10,서울특별시 영등포구청,주의!!서울특별시 영등포구 여의대방로43길10
984,신길6동공립작은도서관,37.4992023763,126.91242886110001,영등포구,서울특별시 영등포구 대방천로 193,서울특별시 영등포구청,대방천로
985,신길5동공립작은도서관,37.501614000000004,126.905219788,영등포구,서울특별시 영등포구 도림로264,서울특별시 영등포구청,주의!!서울특별시 영등포구 도림로264
986,신길4동공립작은도서관,37.508428,126.9112779842,영등포구,서울특별시 영등포구 신길로42길1,서울특별시 영등포구청,주의!!서울특별시 영등포구 신길로42길1
987,신길3동공립작은도서관,37.507284999999996,126.90775061379999,영등포구,서울특별시 영등포구 신길로41라길13-8,서울특별시 영등포구청,주의!!서울특별시 영등포구 신길로41라길13-8
988,신길1동공립작은도서관,37.511134999999996,126.92144077469999,영등포구,서울특별시 영등포구 영등포로84길24-5,서울특별시 영등포구청,주의!!서울특별시 영등포구 영등포로84길24-5
989,양평2동공립작은도서관,37.5364996477,126.89403772450001,영등포구,서울특별시영등포구 선유로47길30(4층),서울특별시 영등포구청,주의!!서울특별시영등포구 선유로47길30(4층)
990,양평1동공립작은도서관,37.523615,126.8882276932,영등포구,서울특별시 영등포구 영등포로11길12,서울특별시 영등포구청,주의!!서울특별시 영등포구 영등포로11길12
991,문래동공립작은도서관,37.5155327039,126.89135718899999,영등포구,서울특별시 영등포구 도림로141가길16,서울특별시 영등포구청,주의!!서울특별시 영등포구 도림로141가길16
992,청운문학도서관,37.5903786,126.9659189,종로구,서울특별시 종로구 자하문로36길 40,종로문화재단,자하문로36길
993,아름꿈도서관,37.5726975,127.01711570000002,종로구,서울특별시 종로구 종로58가길 19,종로문화재단,종로58가길
994,어린이청소년국학도서관,37.5886859,126.9955389,종로구,서울특별시 종로구 명륜길 26(명륜동 와룡문화센터 5층),종로구,명륜길
995,작은도서관 삼봉서랑,37.573197799999996,126.9788134,종로구,서울특별시 종로구 삼봉로 43,종로문화재단,삼봉로
996,삼청공원 숲속도서관,37.5879786,126.98408540000001,종로구,서울특별시 종로구 북촌로 134-3,북촌인심협동조합,북촌로
997,우리소리도서관,37.574493100000005,126.99023290000001,종로구,"서울특별시 종로구 삼일대로30길 47(종로14가동 주민센터 4,5층)",종로문화재단,삼일대로30길
998,통인 어린이 작은도서관,37.5804256,126.9705288,종로구,서울특별시 종로구 자하문로13길 20,㈜다르앤코,자하문로13길
999,도담도담 한옥도서관,37.5769278,127.02183959999999,종로구,서울특별시 종로구 숭인동길 43,새마을문고 종로구지부,숭인동길
1001,청운효자동 북카페,37.5840909,126.9706225,종로구,서울특별시 종로구 자하문로 92(청운효자동 주민센터 2층),서울시도심권50플러스센터,자하문로
1002,꿈꾸는 평창동 작은도서관,37.606373600000005,126.96836680000001,종로구,서울특별시 종로구 평창문화로 65(평창동 주민센터 2층),새마을문고 평창동분회,평창문화로
1003,무악다솜방,37.5759998,126.95815959999999,종로구,서울특별시 종로구 통일로14길 36(무악동 주민센터 2층),새마을문고 무악동분회,통일로14길
1004,홍파랑 북카페,37.5719142,126.9619608,종로구,서울특별시 종로구 송월길 154(교남동 주민센터 2층),새마을문고 교남동분회,송월길
1005,지혜만들기 작은도서관,37.572060799999996,127.00503049999999,종로구,서울특별시 종로구 종로35가길 19(종로56가동 주민센터 3층),새마을문고 종로5·6가동분회,종로35가길
1006,이화마을 작은도서관,37.5769802,127.00434709999999,종로구,서울특별시 종로구 이화장길 33(이화동 주민센터 2층),새마을문고 이화동분회,이화장길
1007,혜화마을 북카페,37.5868552,127.00056609999999,종로구,서울특별시 종로구 혜화로 12(혜화동 자치회관 4층),새마을문고 혜화동분회,혜화로
1008,창이 작은도서관,37.5744498,127.0108719,종로구,서울특별시 종로구 창신길 62(창신2동 주민센터 2층),새마을문고 창신2동분회,창신길
1009,숭인마루 작은도서관,37.577822600000005,127.01562709999999,종로구,서울특별시 종로구 지봉로 86(숭인1동 주민센터 2층),새마을문고 숭인1동분회,지봉로
1303,용답동어린이작은도서관,37.564066,127.055517,성동구,서울특별시 성동구 용답중앙 23길 20 (용답동),서울특별시 성동구,용답중앙
1304,송정동늘푸른작은도서관,37.5510117564,127.068522,성동구,서울특별시 성동구 송정 14길 19 (송정동),서울특별시 성동구,송정
1305,성수2가제3동작은도서관,37.54822203,127.055245898,성동구,서울특별시 성동구 광나루로 2길 35 (성수동2가),서울특별시 성동구,광나루로
1306,성수2가제1동어린이작은도서관,37.539501,127.05405,성동구,서울특별시 성동구 뚝섬로 385-19 (성수동2가),서울특별시 성동구,뚝섬로
1307,성수1가제2동어린이작은도서관,37.5464030037,127.0443495423,성동구,서울특별시 성동구 왕십리로 5길 3 (성수동1가),서울특별시 성동구,왕십리로
1308,성수1가제1동작은도서관,37.542037,127.04968600000001,성동구,서울특별시 성동구 뚝섬로 3길 18 (성수동1가),서울특별시 성동구,뚝섬로
1309,옥수동북카페,37.54367,127.01348600000001,성동구,서울특별시 성동구 독서당로 205-1 (옥수동),서울특별시 성동구,독서당로
1310,금호4가동어린이작은도서관,37.547171,127.02231,성동구,서울특별시 성동구 독서당로 46길 26 (금호동4가),서울특별시 성동구,독서당로
1311,"금호2,3가동어린이작은도서관",37.553233,127.02085044420001,성동구,서울특별시 성동구 무수막 18길1 (금호동2가),서울특별시 성동구,무수막
1312,금호1가동우리동네북카페책단지꿀단지,37.554834,127.02163700000001,성동구,서울특별시 성동구 행당로 15 (금호동1가),서울특별시 성동구,행당로
1313,응봉동어린이작은도서관,37.553118,127.033401,성동구,서울특별시 성동구 독서당로 424 (응봉동),서울특별시 성동구,독서당로
1314,행당제2동어린이작은도서관,37.5582215718,127.02936100000001,성동구,서울특별시 성동구 행당로 9길 9 (행당동),서울특별시 성동구,행당로
1315,사근동어린이놀이터도서관,37.5614997515,127.0453273317,성동구,서울특별시 성동구 사근동길 37 (사근동),서울특별시 성동구,사근동길
1316,마장동작은도서관,37.5663182489,127.0454072202,성동구,서울특별시 성동구 마장로 42길11 (마장동),서울특별시 성동구,마장로
1317,왕십리제2동작은도서관,37.561057,127.0305138351,성동구,서울특별시 성동구 무학봉길 69 (하왕십리동),서울특별시 성동구,무학봉길
1318,왕십리도선동희망문고,37.567873934,127.0255270951,성동구,서울특별시 성동구 마장로 141 (상왕십리동),서울특별시 성동구,마장로
1319,성동구립청계도서관,37.567873934,127.0255270951,성동구,서울특별시 성동구 마장로 141,재단법인 성동문화재단,마장로
1320,성동구립성수도서관,37.5454289206,127.0469470775,성동구,서울특별시 성동구 뚝섬로 1길 43,재단법인 성동문화재단,뚝섬로
1321,성동구립무지개도서관,37.56342359,127.03696635870001,성동구,서울특별시 성동구 고산자로 270,재단법인 성동문화재단,고산자로
1322,성동구립용답도서관,37.5667014606,127.05131399999999,성동구,서울특별시 성동구 용답 중앙3길 10,재단법인 성동문화재단,용답
1323,성동구립금호도서관,37.554128462600005,127.0248931731,성동구,서울특별시 성동구 난계로 20,재단법인 성동문화재단,난계로
1325,성동구립도서관,37.559178705,127.03495872959999,성동구,서울특별시 성동구 고산자로 10길9,재단법인 성동문화재단,고산자로
1326,성동자활센터푸른하늘공부방청소년작은도서관,37.546026,127.01952,성동구,서울특별시 성동구 독서당로 272 금호대우임대아파트 관리사무소 지하 3층 (옥수동),서울특별시 성동구,독서당로
1565,길빛 작은도서관,37.4488336567,126.90482988030001,금천구,서울특별시 금천구 독산로 16,사립,독산로
1795,금천구립시흥도서관,37.449695,126.91461133799999,금천구,서울특별시 금천구 금하로 764,금천문화재단,금하로
1796,금천구립금나래도서관,37.4570651098,126.89603515569999,금천구,서울특별시 금천구 시흥대로73길 70,금천문화재단,시흥대로73길
1797,금천구립가산도서관,37.473492444899996,126.8921280211,금천구,서울특별시 금천구 가산로5길 43,금천문화재단,가산로5길
1798,금천구립독산도서관,37.467565,126.9081069091,금천구,서울특별시 금천구 독산로 54길 114,금천문화재단,독산로
1799,해오름작은도서관,37.4702207575,126.8970433842,금천구,서울특별시 금천구 시흥대로123길 11,구직영(문화체육과),시흥대로123길
1800,참새작은도서관,37.457387956999995,126.88654961959999,금천구,서울특별시 금천구 한내로 69-15,구직영(문화체육과),한내로
1801,미래향기작은도서관,37.46611089,126.89973700000002,금천구,서울특별시 금천구 범안로 1240-7,구직영(문화체육과),범안로
1802,청개구리작은도서관,37.475136,126.9031730792,금천구,서울특별시 금천구 독산로 317,구직영(문화체육과),독산로
1803,꿈씨어린이작은도서관,37.4675545179,126.902133,금천구,서울특별시 금천구 독산로232,구직영(문화체육과),주의!!서울특별시 금천구 독산로232
1804,맑은누리작은도서관,37.453534000000005,126.9032506671,금천구,서울특별시 금천구 시흥대로58길 36,구직영(문화체육과),시흥대로58길
1805,꿈꾸는작은도서관,37.440257,126.9058034955,금천구,서울특별시 금천구 시흥대로18길 40,구직영(문화체육과),시흥대로18길
1806,도란도란작은도서관,37.458965,126.906172,금천구,서울특별시 금천구 독산로36길 14,구직영(문화체육과),독산로36길
1807,책읽는주민사랑방작은도서관,37.452373,126.90830631600001,금천구,서울특별시 금천구 금하로21길 20,동직영(책읽는주민사랑방),금하로21길
1808,책이든거리작은도서관,37.466835545,126.8880003376,금천구,서울특별시 금천구 가산디지털1로 2(가산동 677번지),구직영(문화체육과-위탁)신일교회(책이든거리),가산디지털1로
1809,책달샘숲속작은도서관,37.46976,126.907878,금천구,서울특별시 금천구 독산동 373(감로천생태공원 내),구직영(문화체육과),독산동
1810,우리울 작은도서관,37.464934550900004,126.894003,금천구,"서울특별시 금천구 범안로12가길 49, 2층",사립,범안로12가길
1811,롯데캐슬1차 작은도서관,37.4600572231,126.89284358450001,금천구,서울특별시 금천구 벚꽃로40,사립,주의!!서울특별시 금천구 벚꽃로40
1812,지혜의숲 작은도서관,37.461814458,126.89928842440001,금천구,서울특별시 금천구 시흥대로90길 25,사립,시흥대로90길
1813,책읽는마을 작은도서관,37.4686517357,126.904183,금천구,서울특별시 금천구 독산로74길 31,사립,독산로74길
1814,트리니티 작은도서관,37.4571732931,126.90023300000001,금천구,서울특별시 금천구 시흥대로 72길 13,사립,시흥대로
1815,산돌어린이도서관,37.4576005532,126.89837299999999,금천구,서울특별시 금천구 시흥대로75길 12 (산돌문화센타 2층),사립,시흥대로75길
1816,소망의나무어린이 작은도서관,37.4545524516,126.90379640280001,금천구,서울특별시 금천구 금하로11길 14,사립,금하로11길
1817,은행나무어린이도서관,37.4522895785,126.913703,금천구,서울특별시 금천구 탑골로 43-8,사립,탑골로
1818,나누리 작은도서관,37.4531040787,126.908929,금천구,서울특별시 금천구 금하로23길 40,사립,금하로23길
1819,샘솟는 작은도서관,37.4652309498,126.9034345672,금천구,서울특별시 금천구 독산로64길 15,사립,독산로64길
1820,와서 작은도서관,37.483792,126.88365300000001,금천구,서울특별시 금천구 벚꽃로56길 62 B01,사립,벚꽃로56길
1990,세곡도서관,37.469049536,127.10691151200001,강남구,서울특별시 강남구 밤고개로 286 (세곡문화센터 2층),서울특별시 강남구청,밤고개로
1991,대치1작은도서관,37.4932457154,127.0567749211,강남구,서울특별시 강남구 남부순환로391길 19 (대치1문화센터 지하1층),서울특별시 강남구청,남부순환로391길
1992,역삼2동작은도서관,37.4958919676,127.0464772869,강남구,서울특별시 강남구 언주로 314(강남프라자 2층)역삼동 761-18,서울특별시 강남구청,언주로
1993,신사동작은도서관,37.5239742134,127.0227971109,강남구,"서울특별시 강남구 압구정로 128(신사동 주민센터5층), 신사동 548-1",서울특별시 강남구청,압구정로
1994,압구정동작은도서관,37.5267850089,127.02445419,강남구,서울특별시 강남구 압구정로 151(압구정동 주민센터 3층)압구정동 426,서울특별시 강남구청,압구정로
1995,도곡2동 작은도서관,37.4836995569,127.04641546209999,강남구,서울특별시 강남구 남부순환로 378길 34-9(도곡2문화센터 1층)도곡동 518-8,서울특별시 강남구청,남부순환로
1996,개포4동작은도서관,37.4788211208,127.05165832120001,강남구,서울특별시 강남구 개포로 38길 12(개포4동 주민센터 2층)개포동121-4,서울특별시 강남구청,개포로
1997,일원본동 작은도서관,37.4833778893,127.0864808145,강남구,서울특별시 강남구 광평로 126(일원본동 주민센터2층) 일원동 735-3,서울특별시 강남구청,광평로
1998,수서동 작은도서관,37.4889022875,127.1049904235,강남구,서울특별시 강남구 광평로 301-4(수서동 주민센터 2층)수서동 718-2,서울특별시 강남구청,광평로
1999,일원1동 작은도서관,37.4918534272,127.0880284367,강남구,서울특별시 강남구 양재대로55길 14(일원1동 주민센터 1층),서울특별시 강남구청,양재대로55길
2000,도곡정보문화도서관,37.4883118354,127.03887867530001,강남구,서울특별시 강남구 도곡로18길 57(도곡동 892-6),서울특별시 강남구청,도곡로18길
2001,논현도서관,37.517277909200004,127.0371879135,강남구,서울특별시 강남구 학동로43길 17 (논현2문화센터 6층),서울특별시 강남구청,학동로43길
2002,정다운도서관,37.5190982637,127.04644190450001,강남구,서울특별시 강남구 학동로67길 11 (청담평생학습관 3층),서울특별시 강남구청,학동로67길
2003,청담도서관,37.525090578400004,127.04929190620001,강남구,서울특별시 강남구 압구정로79길 26 (청담문화센터 7층),서울특별시 강남구청,압구정로79길
2004,대치도서관,37.4996164902,127.0659173375,강남구,서울특별시 강남구 삼성로 212 (은마상가 C블럭 2층),서울특별시 강남구청,삼성로
2005,이아이야작은도서관,37.58251157,126.90525929999998,은평구,서울특별시 은평구 증산서길 63-6,,증산서길
2006,즐거운도서관,37.4997288382,127.05784739129999,강남구,서울특별시 강남구 도곡로77길 23 (대치4문화센터 4층),서울특별시 강남구청,도곡로77길
2007,행복한도서관,37.5023060444,127.064187116,강남구,서울특별시 강남구 영동대로65길 24 (대치2문화센터 3층),서울특별시 강남구청,영동대로65길
2008,역삼푸른솔도서관,37.4964986404,127.0320300083,강남구,서울특별시 강남구 테헤란로8길 36 (강남문화원 4층),서울특별시 강남구청,테헤란로8길
2009,역삼도서관,37.4953738379,127.0332824836,강남구,서울특별시 강남구 역삼로7길 16 (역삼1문화센터 5층),서울특별시 강남구청,역삼로7길
2010,논현정보도서관,37.5138635176,127.0293227752,강남구,서울특별시 강남구 학동로 169 (논현1파출소 3층),서울특별시 강남구청,학동로
2011,열린도서관,37.4840208691,127.08445994440001,강남구,서울특별시 강남구 일원로115(삼성생명빌딩B동 203호),서울특별시 강남구청,일원로115(삼성생명빌딩B동
2012,삼성도서관,37.5143551261,127.0626093517,강남구,서울특별시 강남구 봉은사로 616 (삼성1동 주민센터 동관4층),서울특별시 강남구청,봉은사로
2013,못골도서관,37.471538010100005,127.09658258959999,강남구,서울특별시 강남구 자곡로 116,서울특별시 강남구청,자곡로
2014,못골한옥어린이도서관,37.4733049812,127.099727635,강남구,서울특별시 강남구 자곡로 7길 3 (자곡동 607),서울특별시 강남구청,자곡로
2153,중랑구립정보도서관,37.6151557,127.0869050507,중랑구,서울특별시 중랑구 신내로15길 197 (묵동),중랑구시설관리공단,신내로15길
2154,중랑구립면목정보도서관,37.5873561521,127.08755655959999,중랑구,서울특별시 중랑구 면목로 397 (면목동),중랑구시설관리공단,면목로
2155,중랑숲어린이도서관,37.602634,127.103926,중랑구,서울특별시 중랑구 망우로73길 46-1 (망우동),중랑구시설관리공단,망우로73길
2156,중화어린이도서관,37.595003999999996,127.0748924744,중랑구,서울특별시 중랑구 중랑역로3길 28 (중화동),중랑구시설관리공단,중랑역로3길
2157,양원숲속도서관,37.606825,127.110697,중랑구,서울특별시 중랑구 송림길 172 (망우동),중랑구시설관리공단,송림길
2158,중랑상봉도서관,37.5931272353,127.080932,중랑구,서울특별시 중랑구 동일로114길 10 (상봉동),중랑구시설관리공단,동일로114길
2167,성북정보도서관,37.6049514,127.05058580000001,성북구,서울특별시 성북구 화랑로 18자길 13,성북문화재단,화랑로
2168,바다의 별 작은도서관,37.6152603469,126.9264056222,은평구,서울특별시 은평구 통일로 786(불광동성당),,통일로
2169,아리랑도서관,37.60005935,127.01392859999999,성북구,서울특별시 성북구 아리랑로 82,성북문화재단,아리랑로
2170,해오름도서관,37.59290593,127.00940259999999,성북구,서울특별시 성북구 성북로4길 52,성북문화재단,성북로4길
2171,종암동새날도서관,37.599036100000006,127.03522199999999,성북구,서울특별시 성북구 종암로 98-8,성북문화재단,종암로
2172,서경로꿈마루도서관,37.61146229,127.0138628,성북구,서울특별시 성북구 서경로 94-1,성북문화재단,서경로
2173,석관동미리내도서관,37.613479299999995,127.06549220000001,성북구,서울특별시 성북구 한천로66길 203,성북문화재단,한천로66길
2174,달빛마루도서관,37.6050584,127.03098929999999,성북구,서울특별시 성북구 종암로 167,성북문화재단,종암로
2175,정릉도서관,37.60474125,127.01058190000002,성북구,서울특별시 성북구 정릉로 242,성북문화재단,정릉로
2176,청수도서관,37.61174732,127.0107732,성북구,서울특별시 성북구 보국문로 16가길 20,성북문화재단,보국문로
2177,아리랑어린이도서관,37.59883044,127.01362490000001,성북구,서울특별시 성북구 아리랑로 75,성북문화재단,아리랑로
2178,이음도서관,37.58941179999999,127.01683270000001,성북구,서울특별시 성북구 보문로 168,성북문화재단,보문로
2179,월곡꿈그림도서관,37.60507324,127.04136740000001,성북구,서울특별시 성북구 화랑로 13길 17,성북문화재단,화랑로
2180,장위행복누림도서관,37.61589067,127.04583600000001,성북구,서울특별시 성북구 장위로21다길 53,성북문화재단,장위로21다길
2181,성북길빛도서관,37.60996089,127.026443,성북구,서울특별시 성북구 숭인로 8길 52,성북문화재단,숭인로
2188,송파글마루도서관,37.480832692199996,127.1304765731,송파구,서울특별시 송파구 충민로 120 (장지동),서울특별시 송파구청,충민로
2189,송파어린이도서관,37.5121012604,127.0824284892,송파구,서울특별시 송파구 올림픽로 105 (잠실동),서울특별시 송파구청,올림픽로
2190,거마도서관,37.493545000000005,127.1468273964,송파구,서울특별시 송파구 거마로2길 19 (거여동),서울특별시 송파구청,거마로2길
2191,소나무언덕1호,37.5274169166,127.1180408616,송파구,서울특별시 송파구 올림픽로 47길 9 (풍납동),서울특별시 송파구청,올림픽로
2192,소나무언덕2호,37.507266666199996,127.09421729809999,송파구,서울특별시 송파구 석촌호수로 155 (잠실동),서울특별시 송파구청,석촌호수로
2193,소나무언덕3호,37.492325,127.15661899999999,송파구,서울특별시 송파구 성내천로 319 (마천동),서울특별시 송파구청,성내천로
2194,소나무언덕4호,37.502207,127.116836,송파구,서울특별시 송파구 송이로 34 (송파동),서울특별시 송파구청,송이로
2195,소나무언덕 잠실본동,37.5031008494,127.07887195709999,송파구,서울특별시 송파구 탄천동로 211 (잠실동),서울특별시 송파구청,탄천동로
2196,송파어린이영어,37.5223926038,127.10298301430001,송파구,서울특별시 송파구 오금로 1 (신천동),서울특별시 송파구청,오금로
2197,돌마리도서관,37.5035646147,127.1036854792,송파구,서울특별시 송파구 백제고분로37길 16 (석촌동),서울특별시 송파구청,백제고분로37길
2198,송파위례도서관,37.4811666537,127.1439359526,송파구,서울특별시 송파구 위례광장로 210 (장지동),서울특별시 송파구청,위례광장로
2199,은평구립도서관,37.61897412,126.92826740000001,은평구,서울특별시 은평구 통일로78가길 13-84,사회복지법인 인덕원,통일로78가길
2200,증산정보도서관,37.5828079079,126.9076711057,은평구,서울특별시 은평구 증산로5길 6,사회복지법인 인덕원,증산로5길
2201,응암정보도서관,37.5859665629,126.9196820594,은평구,서울특별시 은평구 가좌로 7길 15,대한성결교회 유지재단,가좌로
2202,상림마을작은도서관,37.6442159908,126.9289423548,은평구,서울특별시 은평구 진관4로 48-25,사회복지법인 인덕원,진관4로
2203,은평뉴타운 도서관,37.6372303968,126.9331183475,은평구,서울특별시 은평구 진관2로 111-51,사회복지법인 인덕원,진관2로
2204,구산동 도서관마을,37.6095101902,126.9130879469,은평구,서울특별시 은평구 연서로 13길 29-23,은평도서관마을 협동조합,연서로
2205,내를건너서숲으로도서관,37.591414,126.907816,은평구,서울특별시 은평구 증산로17길 51,사단법인더불어배움,증산로17길
2206,은뜨락도서관,37.6301404375,126.9199290898,은평구,서울특별시 은평구 통일로 972,재단법인횃불장확회,통일로
2207,은평작은도서관,37.6024569702,126.92882355,은평구,서울특별시 은평구 은평로 195 (은평구청 1층),,은평로
2208,녹번만화도서관,37.6011055255,126.93514829680001,은평구,서울특별시 은평구 은평로 245,,은평로
2209,다섯콩작은도서관,,,은평구,서울특별시 은평구 서오릉로4길 10. 성암비전센터 2층,,서오릉로4길
2210,어린이도서관 동네북,,,은평구,서울특별시 은평구 진흥로 174?(녹번동) 양광비젼센터2층?,,진흥로
2211,Book Bridge 작은 도서관,37.59957186,126.9368368,은평구,서울특별시 은평구 서울시 은평구 통일로 590 B동 204호,,서울시
2212,북한산 힐스테이트  1차 솔숲문고,,,은평구,서울특별시 은평구 불광로2길 33 1110동 지하 주차장1층,,불광로2길
2213,은광교회도서관,37.6127035625,126.9297845,은평구,서울특별시 은평구 통일로68길 11,,통일로68길
2214,비전뜰 도서관,37.6257009642,126.92079930959999,은평구,서울특별시 은평구 통일로92길 6,,통일로92길
2215,다니엘 작은도서관,37.62578369,126.9275146,은평구,서울특별시 은평구 연서로41길 13-3 부림교회,,연서로41길
2216,천주교연신내성당 북카페,37.6272305269,126.9287908705,은평구,서울특별시 은평구 연서로43길 6,,연서로43길
2217,꿈담은 작은 도서관,37.62566023,126.9285396,은평구,서울특별시 은평구 은평구 연서로41길 4,,은평구
2218,갈현1동 고리마루작은도서관 (갈현1동 주민센터),37.6236871299,126.916679,은평구,서울특별시 은평구 갈현로 301(갈현동),,갈현로
2219,정임도서관,37.62781878,126.91929270000001,은평구,서울특별시 은평구 통일로 951 서광교회 (갈현동),,통일로
2220,효경골 마을문고 (갈현2동 주민센터),37.6186769946,126.91577761280001,은평구,서울특별시 은평구 연서로27길 31-6 (갈현동),,연서로27길
2221,청소년도서관 작공,37.61491999,126.91618600000001,은평구,서울특별시 은평구 연서로21길 16 (갈현동),,연서로21길
2222,무지개영어도서관,37.61494677,126.9075233,은평구,서울특별시 은평구 서오릉로21길 11 ?(구산동),,서오릉로21길
2223,대조꿈나무어린이도서관,37.61387527,126.9207138,은평구,서울특별시 은평구 연서로20길 24-6 ?(대조동),,연서로20길
2224,대조제일교회  꿈꾸는 작은도서관,37.61191616,126.9253585,은평구,서울특별시 은평구 역말로10가길 22-12 ?(대조동)?,,역말로10가길
2225,징검다리 도서관,37.61079028,126.91834399999999,은평구,서울특별시 은평구 서오릉로 132 ?(대조동),,서오릉로
2226,은평문화의집 작은도서관 (응암1동 주민센터),37.60075892,126.92690400000001,은평구,서울특별시 은평구 백련산로 179 ?(응암동),,백련산로
2227,포수마을 만화도서관,,,은평구,서울특별시 은평구 응암동 114-9,,응암동
2228,응암도서관,37.60030754,126.92963540000001,은평구,서울특별시 은평구 응암로16길 12-1 ?(응암동),,응암로16길
2229,푸른풀밭 작은도서관,37.59883886,126.92007609999999,은평구,서울특별시 은평구 은평로8길 18 2층 (응암동),,은평로8길
2230,응암2동 매바위북카페 (응암2동 주민센터),37.59434778,126.92316890000001,은평구,서울특별시 은평구 백련산로 100 ?(응암동)?,,백련산로
2231,꿈샘도서관,37.59262923,126.92069440000002,은평구,서울특별시 은평구 응암로20길 23 ?(응암동),,응암로20길
2232,백련산힐스 작은도서관,,,은평구,서울특별시 은평구 백련산로 38 힐스테이트 208동 지하1층,,백련산로
2233,불광천 작은도서관 (응암정보도서관 운영),37.5904858592,126.9144370871,은평구,서울특별시 은평구 불광천길 370 (불광천 휴게데크 위),,불광천길
2234,서문어린이도서관,37.59165203,126.91675015950001,은평구,서울특별시 은평구 가좌로10길 10,,가좌로10길
2235,은평어린이영어도서관 (평생학습관 1층),37.6077869,126.9213295,은평구,서울특별시 은평구 서오릉로 87 1층 (역촌동),,서오릉로
2236,역마루 작은도서관 (역촌동 주민센터),37.60435017,126.91517830000001,은평구,서울특별시 은평구 연서로 59 ?(역촌동)?,,연서로
2237,영광영재도서관,,,은평구,서울특별시 은평구 갈현로7가길 9 ? 제일영광교회(역촌동),,갈현로7가길
2238,예뜰도서관,37.59970722,126.9150085,은평구,서울특별시 은평구 은평로3길 10 은광교회(역촌동),,은평로3길
2239,꿈꾸는 작은도서관 (꿈꾸는 다락방),37.601996215999996,126.9185323915,은평구,서울특별시 은평구 진흥로 1길17,,진흥로
