,정류장명,위도,경도,표준ID,ARS-ID
1390,뚝섬서울숲,37.5438008887,127.03741436860001,103900242,4871
1391,옥수역2번출구,37.5418118508,127.0176124993,103900218,4872
1392,성수대교북단교차로,37.5443246357,127.0354231443,103900243,4873
1393,옥수파크힐스아파트,37.5473268501,127.01293782290001,103900245,4874
1394,옥수파크힐스아파트,37.547097178,127.0127366572,103900244,4875
1395,마장역,37.5661140833,127.0426522462,103900246,4876
1396,마장역,37.5656474129,127.0423947542,103900247,4877
1397,옥정초등학교,37.5408892401,127.015419565,103900266,4878
1398,e편한세상금호109동,37.5535996253,127.02202139559999,103900267,4879
1399,왕십리자이아파트107동,37.5597128375,127.02596929139999,103900268,4883
1400,왕십리KCC스위첸아파트,37.560461269,127.02693622780001,103900269,4884
1401,금호베스트빌아파트노인정앞,37.5618733218,127.02506953299999,103900270,4885
1402,풍림아이원아파트후문,37.5601942456,127.0268499549,103900271,4886
1403,응봉역.광희중학교,37.5518183315,127.03544816440001,103900272,4887
1404,대림강변타운아파트A상가,37.554684746999996,127.0358934111,103900273,4888
1405,리버그린동아아파트정문,37.5534932401,127.03752373719999,103900274,4889
1406,서울숲리버뷰자이아파트제2주차장,37.5563468331,127.0393208173,103900275,4890
1407,서울숲리버뷰자이아파트제2주차장,37.5562872958,127.039111605,103900276,4891
1408,서울숲리버뷰자이아파트제1주차장,37.5541970798,127.0388889816,103900277,4892
1409,왕십리로교차로,37.557719765,127.03893544280001,103900278,4893
1410,왕십리로교차로,37.557767606599995,127.0391339263,103900279,4894
1411,리버그린동아아파트,37.553344390999996,127.03827207350001,103900280,4895
1412,서울숲공원,37.5420905951,127.042573685,103000511,4900
1413,성수역수제화거리,37.5454063093,127.0538498001,103000512,4901
1414,한양대역,37.556865150300005,127.0432470892,103000513,4902
1415,군자교입구,37.5587409868,127.07564614809999,104000001,5001
1416,군자교입구,37.5587937258,127.07490027760001,104000002,5002
1417,군자역4번출구.용마초등학교,37.5560989145,127.082473132,104000003,5003
1418,군자역5번출구.용마초등학교,37.5562229948,127.08156551399999,104000004,5004
1419,중곡동입구삼거리,37.5544965543,127.08655050899999,104000005,5005
1420,어린이대공원후문아차산역,37.551208471799995,127.0901491873,104000006,5006
1421,어린이대공원후문아차산역,37.5524229328,127.0892452052,104000007,5007
1422,중곡동입구삼거리,37.554826955,127.08486554950001,104000299,5008
1423,새밭교회,37.5489183172,127.093498577,104000296,5009
1424,새밭교회,37.548957926,127.0926144514,104000295,5010
1425,광나루역,37.5455082662,127.1032820084,104000298,5011
1426,광나루역,37.5451767476,127.1032684079,104000297,5012
1427,군자교,37.561532856999996,127.0752029849,104000008,5101
1428,군자교,37.5623861756,127.0752287457,104000009,5102
1429,메리놀외방선교회,37.559211029299995,127.0775414391,104000010,5103
1430,메리놀외방선교회,37.559086619,127.0776318627,104000011,5104
1431,중곡1동주민센터입구,37.5602675248,127.0782794172,104000012,5105
1432,중곡1동주민센터입구,37.5609495091,127.0784951984,104000013,5106
1433,중곡1동사거리,37.5624536807,127.0794725244,104000014,5107
1434,중곡1동사거리,37.5626150143,127.0794160978,104000015,5108
1435,중마초등학교.중곡제일골목시장앞,37.5652135952,127.08099346819999,104000016,5109
1436,용마사거리,37.5622907455,127.08187209719999,104000018,5111
1437,중곡2동주민센터앞,37.5598837254,127.0808552636,104000019,5112
1438,중곡2동주민센터앞,37.559840267199995,127.08115517510001,104000020,5113
1439,중곡동성당앞,37.563089933600004,127.0828471665,104000021,5114
1440,국립서울병원앞,37.5638882429,127.08336013479999,104000022,5115
1441,중곡동종점,37.562072572699996,127.08706185950001,104000023,5116
1442,중곡보건지소,37.5599565687,127.0873831264,104000024,5117
1443,신성시장앞,37.5583163621,127.08767550370001,101000252,5118
1444,중곡우체국앞,37.5614890896,127.08398682219999,104000026,5119
1445,면곡시장,37.569746048,127.0797293274,104000027,5120
1446,면곡시장,37.57027689,127.07958272329999,104000028,5121
1447,중곡아파트,37.5662672854,127.0778487372,104000029,5122
1448,중곡아파트,37.5657955541,127.07717696520001,104000030,5123
1449,중마초등학교.중곡제일골목시장앞,37.5654974368,127.0809971715,104000031,5124
1450,중곡역입구,37.5663404337,127.0816150335,104000032,5125
1451,중곡역입구,37.5668530679,127.0817412475,104000033,5126
1452,중곡3동주민센터앞,37.5686346304,127.08288543450001,104000034,5127
1453,중곡3동주민센터앞,37.5684915275,127.0826418853,104000035,5128
1454,면곡시장앞,37.5706350167,127.0831369585,104000036,5129
1455,면곡시장앞,37.570889688200005,127.08341774969999,104000037,5130
1456,용암사입구,37.5679159934,127.08605661610001,104000038,5131
1457,용곡삼거리,37.5679334531,127.0855902354,104000039,5132
1458,중곡역,37.5660464177,127.0845454928,104000040,5133
1459,대원고교앞,37.5639660286,127.086708621,104000041,5134
1460,용암사입구,37.5678680041,127.0863735321,104000042,5135
1461,대원고교앞,37.564199220700004,127.0869681157,104000043,5136
1462,중곡동종점,37.5626950451,127.0873093515,104000044,5137
1463,신성시장,37.5583189468,127.0879297616,104000045,5138
1464,중곡동입구,37.5541967204,127.0886689538,104000046,5139
1465,어린이대공원앞,37.552045863800004,127.0770314953,104000047,5140
1466,능동사거리.군자역,37.5551766839,127.0786346746,104000048,5141
1467,구의사거리.광진소방서앞,37.545249575,127.08397765299999,104000049,5142
1468,어린이회관,37.546028221,127.07723127370001,104000050,5143
1469,구의사거리.광진소방서앞,37.5449328603,127.08458049,104000051,5144
1470,광진경찰서,37.541533661399995,127.0836883111,104000052,5145
1471,광진경찰서,37.5430873683,127.0846474366,104000053,5146
1472,광진경찰서,37.5422108084,127.084359006,104000054,5147
1473,광진구청,37.538986382,127.0835191184,104000055,5148
1474,구의역2번출구,37.5377026867,127.0879772581,104000056,5149
1475,구의시장삼거리,37.5446546999,127.08910353600001,104000057,5150
1476,구의2동주민센터입구,37.5492515718,127.0897846677,104000058,5151
1477,구의2동주민센터입구,37.5486416815,127.08958588,104000059,5152
1478,구의사거리,37.5456510932,127.0857469566,104000060,5153
1479,구의사거리,37.5458173579,127.08634808309999,104000061,5154
1480,구의시장삼거리,37.544963815500005,127.0890507143,104000062,5155
1481,현대아파트앞,37.5395524961,127.0940086584,104000063,5156
1482,현대아파트앞,37.5395847398,127.09425425879999,104000064,5157
1483,광진우체국,37.537997999999995,127.09040900000001,104000065,5158
1484,강변역A,37.536026008200004,127.09349955620002,104000183,5161
1485,테크노마트앞.강변역,37.5366715418,127.094195145,104000279,5162
1486,현대2단지,37.5379617179,127.09666589209999,104000070,5163
1487,올림픽대교북단사거리,37.5433926994,127.0932099949,104000071,5164
1488,올림픽대교북단사거리,37.5433887171,127.0936875546,104000072,5165
1489,광장동현대아파트앞,37.541797029499996,127.0974629956,104000073,5166
1490,광장동현대아파트앞,37.5420128524,127.0990747444,104000074,5167
1491,광나루역.극동아파트,37.543472813200005,127.10306921120001,104000075,5168
1492,광나루역.극동아파트,37.543917039,127.1030856662,104000076,5169
1493,워커힐아파트.광장동,37.547895755,127.1067149694,104000271,5172
1494,워커힐아파트앞,37.5504960052,127.1090263699,104000080,5173
1495,워커힐입구,37.550613426999995,127.1087232242,104000081,5174
1496,광진구청,37.5384883339,127.0831530574,104000082,5175
1497,자양사거리,37.5368892729,127.0826036011,104000083,5176
1498,자양사거리,37.5367503042,127.0821044683,104000084,5177
1499,자양초등학교앞,37.537844425500005,127.07865881469999,104000085,5178
1500,자양초등학교앞,37.5374793895,127.078796484,104000086,5179
1501,건국대학교앞,37.538746958000004,127.0750680657,104000087,5180
1502,자양미소약국.자양골목시장,37.53275,127.07731899999999,104000090,5183
1503,국민은행자양지점앞,37.531572725,127.08141306600001,104000092,5185
1504,자양아파트앞,37.5321922367,127.08460796530001,104000094,5187
1505,자양동잠실대교북단,37.5329553244,127.0848057104,104000095,5188
1506,신자초등학교앞,37.530369492199995,127.0750132783,104000096,5189
1507,자양미소약국.자양골목시장,37.5327003382,127.0768712862,104000097,5190
1508,국민은행자양지점앞,37.5315308364,127.0807386521,104000098,5191
1509,동서울우편집중국앞,37.5352822425,127.08440777780001,104000291,5192
1510,자양아파트앞,37.531973223099996,127.0846733447,104000100,5193
1511,자양동잠실대교북단,37.5321201527,127.0858514017,104000101,5194
1512,구의역3번출구,37.5375186301,127.0882893582,104000106,5199
1513,국민은행신자양지점,37.5355719112,127.066874712,104000107,5200
1514,신양초등학교앞,37.5349118182,127.0692877009,104000108,5201
1515,신양초등학교앞,37.535233709,127.0689474032,104000109,5202
1516,뚝도변전소앞,37.5360770905,127.0690251258,104000110,5203
1517,건대역,37.5385652456,127.07016920059999,104000111,5204
1518,건국대학교앞,37.5384461141,127.07487539290001,104000112,5205
1519,신자초등학교앞,37.530768,127.074922,104000116,5209
1520,자양우성아파트앞,37.5336864713,127.07351846389999,104000117,5210
1521,자양우성아파트앞,37.533946958,127.0734066984,104000118,5211
1522,자양고교앞,37.5345790942,127.0711714016,104000119,5212
1523,자양고교앞,37.53431586,127.0713601174,104000120,5213
1524,대동아파트앞,37.536419,127.06896699999999,104000121,5214
1525,국민은행신자양지점,37.535663574299996,127.0673127049,104000122,5215
1526,노룬산시장,37.5395029881,127.0626912618,104000123,5216
1527,건대입구역,37.5408268775,127.0672788711,104000124,5217
1528,건대역,37.539081,127.070158,104000125,5218
1529,노룬산시장앞,37.5368058708,127.06294473860001,104000126,5219
1530,영동대교북단,37.5365680167,127.061162321,104000127,5220
1531,노룬산시장앞,37.5366067526,127.06289930850001,104000128,5221
1532,신양초등학교앞,37.533802,127.06791799999999,104000129,5222
1533,자양4동주민센터앞,37.533632,127.067497,104000130,5223
1534,성수사거리,37.5431585111,127.06477658879999,104000131,5224
1535,화양사거리,37.5469103922,127.0668972892,104000132,5225
1536,화양리,37.5477783631,127.07115226120001,104000133,5226
1537,어린이대공원역.화양천주교회,37.5466216409,127.07362849379999,104000134,5227
1538,서울화양초등학교,37.543765,127.072222,104000135,5228
1539,건대입구역사거리.건대병원,37.541375,127.07110800000001,104000136,5229
1540,건대입구역,37.5408957525,127.0681672642,104000137,5230
1541,어린이대공원역3번출구,37.546695412300004,127.0752457939,104000138,5231
1542,건대입구역사거리.건대병원,37.5409596753,127.0713121308,104000139,5232
1543,어린이회관,37.5452618523,127.0792516957,104000290,5233
1544,어린이대공원역.화양천주교회,37.5459043941,127.0735881785,104000141,5234
1545,송정동서울숲아이파크,37.5517044591,127.0695975111,104000142,5235
1546,송정동건영아파트,37.5545968873,127.0712504226,104000143,5236
1547,군자교남단,37.557410966999996,127.07278793389999,104000144,5237
1548,KEB.하나은행.군자동.지점,37.557708548899996,127.0767090775,104000145,5238
1549,KEB.하나은행.군자동.지점,37.5571562758,127.0765591034,104000146,5239
1550,세진약국앞,37.556160907199995,127.0760329007,104000147,5240
1551,군자삼거리,37.5549755455,127.0752869423,104000148,5241
1552,군자삼거리,37.5546466232,127.07532283030001,104000149,5242
1553,세종초등학교.세종사이버대학교앞,37.5534260496,127.073240182,104000150,5243
1554,세종초교앞,37.5537705351,127.0742546359,104000151,5244
1555,군자새마을금고.성동광진위센터,37.5518512093,127.0713225073,104000152,5245
1556,군자새마을금고앞,37.5513566499,127.07108775540001,104000153,5246
1557,화양시장앞,37.5486923124,127.07075475399999,104000154,5247
1558,장안초등학교,37.5487613545,127.0705211932,104000155,5248
1559,화양사거리,37.548328898600005,127.0686841693,104000293,5249
1560,화양리,37.5480152246,127.07136185819999,104000157,5250
1561,어린이대공원앞.세종대학교,37.549752000000005,127.07543999999999,104000158,5251
1562,능동교회앞,37.5528739948,127.0769927342,104000159,5252
1563,능동사거리.군자역,37.556321999999994,127.07882,104000160,5253
1564,군자역먹자골목사거리,37.5560788246,127.07754611629998,104000161,5254
1565,군자동주민센터앞,37.5548992984,127.0761527261,104000162,5255
1566,어린이대공원후문,37.5508666828,127.0905075507,104000165,5258
1567,중곡동입구,37.554798956,127.0882622041,104000167,5260
1568,제일은행사거리,37.5335505333,127.0747505569,104000168,5261
1569,동곡삼거리,37.5635548013,127.0781447558,104000169,5262
1570,건대입구역사거리,37.5421084758,127.0714727877,104000170,5263
1571,광진청소년수련관,37.5459514944,127.1053745185,104000269,5265
1572,강변역B,37.5359746179,127.09353457030001,104000280,5266
1573,테크노마트앞.강변역,37.5368302384,127.094065214,104000069,5267
1574,중곡동성당,37.5629643086,127.0825248466,104000275,5268
1575,국립서울병원앞,37.5645270931,127.0833948064,104000274,5269
1576,중곡역,37.5662294972,127.0843249567,104000273,5270
1577,용곡삼거리,37.5685782991,127.0855997978,104000272,5271
1578,중곡4동경로당입구앞,37.5591306198,127.0939630731,104900124,5500
1579,중곡아파트.종점,37.566378976799996,127.0779156425,104900085,5501
1580,용암사입구,37.5675149631,127.0861172846,104900060,5502
1581,긴고랑종점,37.562194465,127.09604292469999,104900059,5503
1582,정보도서관,37.5502486719,127.11046222979999,104900058,5504
1583,강원설비앞,37.5590029448,127.0901359394,104900123,5505
1584,강원설비앞,37.558849010799996,127.08993540709999,104900122,5506
1585,대원외고앞,37.5639939699,127.0866984656,104900087,5507
1586,중앙상회앞,37.5601590013,127.0947974601,104900089,5508
1587,한강호텔입구,37.548454631599995,127.10945232819999,104900057,5509
1588,중곡4동경로당입구앞,37.5591925416,127.09428121719999,104900121,5510
1589,중곡아파트.기점,37.5669958095,127.07822678219999,104900128,5511
1590,구.새마을금고앞,37.561441727100004,127.08717092379999,104900056,5512
1591,대명슈퍼앞,37.5589159963,127.09303124629999,104900055,5513
1592,광나루현대아파트,37.546721738,127.1075869834,104900054,5514
1593,긴고랑주차장,37.560960639899996,127.0956309346,104000294,5515
1594,신성시장입구,37.5585269693,127.08800966049999,104900053,5517
1595,벨마트앞,37.5586845522,127.0917043706,104900052,5518
1596,신동아아파트,37.546319268000005,127.1052324402,104900109,5519
1597,마을금고.브레드제과점,37.5576339581,127.0892468924,104900051,5522
1598,긴고랑입구,37.5588770015,127.0886688403,104900049,5523
1599,우리들약국,37.5569014807,127.0902850791,104900048,5527
1600,광남고.삼성아파트,37.5419477863,127.10141830090001,104900050,5528
1601,하나약국,37.5563079173,127.0911230749,104900047,5531
1602,현대3차아파트,37.5404651876,127.09964869379999,104900046,5533
1603,기업은행.용마사거리,37.5624460371,127.0814330674,104900045,5535
1604,소망슈퍼,37.5548826175,127.0931371525,104900044,5536
1605,찬양교회,37.5545805258,127.08665360219999,104900043,5537
1606,송림식당앞,37.5368221134,127.0766299665,104900042,5539
1607,중곡우체국앞,37.5611637445,127.0840577691,104900041,5540
1608,영화사입구,37.5542285469,127.09411763809999,104900040,5541
1609,군자역,37.5578748138,127.0800822765,104900039,5542
1610,강변역.테크노마트앞,37.5363934727,127.0948590232,104900038,5543
1611,자양중학교앞,37.5346905273,127.0759963869,104900037,5544
1612,성안약국,37.5532100607,127.0932969209,104900036,5545
1613,테크노마트C,37.5366273466,127.09424714149999,104900104,5547
1614,지영슈퍼,37.5518187362,127.09219394790001,104900035,5549
1615,구의역,37.538238794899996,127.0892373497,104900100,5550
1616,국민은행자양지점,37.5319860054,127.07923877719999,104900112,5551
1617,아차산역사거리,37.5510856996,127.0916101752,104900034,5553
1618,중곡보건지소,37.5595305795,127.0870747483,104900033,5554
1619,(구)동양마트앞,37.5415506336,127.0900164716,104900102,5555
1620,영동대교입구.성수사거리,37.542399125100005,127.06434137629999,104900031,5556
1621,선화예고앞,37.5494847466,127.09005883379999,104900030,5558
1622,긴고랑입구,37.5587364311,127.08866867370001,104900029,5559
1623,농협구의역지점앞,37.5402902234,127.0897229975,104900032,5560
1624,화양동현대아파트,37.5439827587,127.0652401586,104900028,5561
1625,성자초등학교앞,37.5313000096,127.0822557273,104900114,5562
1626,구.신광약국,37.5477299911,127.0880988204,104900027,5563
1627,벨마트앞,37.5585169771,127.0916679445,104900026,5564
1628,구의시장앞,37.544048926100004,127.0906000271,104900025,5565
1629,아남전자,37.5452943403,127.0659848276,104900024,5566
1630,대명슈퍼앞,37.5587592285,127.0930027538,104900023,5569
1631,화양사거리,37.5461969525,127.0664937621,104900022,5571
1632,행운슈퍼앞,37.5329501167,127.0870098898,104900116,5572
1633,광진경찰서,37.5415940163,127.08371440639999,104900090,5573
1634,중앙상회앞,37.5601110569,127.09502944350001,104900021,5574
1635,한창주택,37.5336144423,127.0891356598,104900106,5576
1636,광장중학교앞,37.5467903263,127.1024015366,104900020,5578
1637,구의아크로리버앞,37.5352926857,127.0921362577,104900099,5579
1638,구의역4번출구,37.5366543055,127.084837057,104900019,5580
1639,장신대앞,37.5475393553,127.1052273651,104900018,5581
1640,강변역A,37.5358799248,127.0936328974,104900097,5582
1641,워커힐아파트입구,37.5478861854,127.10669619389999,104900110,5584
1642,동서울호텔앞,37.5345349158,127.0920685648,104900103,5585
1643,워커힐아파트,37.550003524299996,127.10758830520001,104900017,5587
1644,한창주택,37.5337153779,127.0891188071,104900107,5588
1645,행운슈퍼앞,37.5330699358,127.0870462374,104900016,5589
1646,워커힐아파트입구,37.5479743208,127.106526081,104900015,5591
1647,구의역1번출구,37.5370090906,127.0851803257,104900014,5594
1648,장신대앞,37.5476304504,127.1051324275,104900013,5595
1649,성자초등학교앞,37.531519659299995,127.0825682599,104900115,5596
1650,광장중학교앞,37.5469479421,127.10248889489999,104900012,5597
1651,광진경찰서앞,37.542346877,127.0843546327,104900091,5599
1652,한전삼거리,37.5454433478,127.097965691,104900011,5600
1653,자양동,37.5355334307,127.0679858608,104000236,5665
1654,자양동,37.535349862800004,127.0675398641,104000237,5666
1655,백세약국,37.5321869113,127.07929669629999,104900113,5668
1656,청구아파트앞,37.5423895999,127.0967938276,104900010,5670
1657,광장자이아파트,37.542369277199995,127.0947267219,104900127,5671
1658,구.한성목욕탕,37.5475847263,127.088351026,104900009,5672
1659,자양중학교앞,37.5346353803,127.07627582069999,104900007,5677
1660,구의2동주민센터,37.5486677952,127.08960967799999,104900093,5678
1661,구의시장앞,37.5441301287,127.0904643237,104900006,5679
1662,자양1파출소앞,37.5367651642,127.07690714280001,104900005,5680
1663,면곡시장,37.571462406,127.0813749581,104000248,5687
1664,동곡삼거리,37.5637882366,127.07806576120001,104000251,5690
1665,광진구의회,37.5391969456,127.07011660709999,104000255,5694
1666,광진구의회,37.5392273673,127.07047874979999,104000256,5695
1667,건대입구역,37.5433804463,127.0720930253,104000257,5696
1668,건대입구역,37.542280325300005,127.0719007166,104000258,5697
1669,세종대학교,37.5498616561,127.07556587180001,104000259,5698
1670,세종대학교,37.549855049899996,127.0760310216,104000260,5699
1671,군자역,37.5563636008,127.0788605078,104000261,5700
1672,군자역,37.5559120191,127.0790603709,104000262,5701
1673,지영슈퍼,37.5517744916,127.0923104685,104900004,5709
1674,구동양마트앞,37.5415633601,127.089870505,104900098,5710
1675,성안약국,37.553141502399995,127.09339190809999,104900003,5713
1676,그랜드마트앞,37.540319178699995,127.089564605,104900002,5714
1677,종로약국앞,37.5575879581,127.0881058981,104900001,5716
1678,영화사입구,37.5540834447,127.09415027870001,104900080,5717
1679,구의역,37.5382758492,127.08909255,104900079,5718
1680,소망슈퍼,37.5549338288,127.0933284979,104900078,5720
1681,테크노마트.광진문화원,37.5370205329,127.0961011535,104900077,5721
1682,하나약국,37.5563302584,127.09136418940001,104900076,5723
1683,프라임아파트앞,37.5378379672,127.09703236610001,104900075,5724
1684,용마사거리,37.562757044899996,127.08124323620001,104900082,5726
1685,우리들약국,37.557043789299996,127.0903690097,104900074,5727
1686,현대3.5차아파트,37.5407790748,127.10035185379999,104900073,5728
1687,마을금고앞,37.557731165599996,127.0893930217,104900072,5731
1688,광남고.삼성아파트,37.5423430827,127.10174927930001,104900108,5732
1689,자양종합복지관앞,37.5324499288,127.0753242626,104900071,5733
1690,신성시장입구,37.5586702034,127.0880630283,104900070,5735
1691,대순진리회앞.구.새마을금고,37.560954843299996,127.0875676658,104900068,5737
1692,청소년수련관,37.5460127173,127.10543232180001,104900111,5738
1693,대원외고앞,37.5632448358,127.08714132959999,104900067,5739
1694,광나루현대아파트,37.546693652399995,127.1077533058,104900066,5740
1695,중곡4동파출소,37.565419445500005,127.0867703018,104900065,5741
1696,한강호텔입구,37.548274539699996,127.10931512389999,104900064,5742
1697,워커힐팰리스,37.5500133218,127.1096719072,104900063,5744
1698,워커힐호텔,37.5542416044,127.1102655251,104000281,5745
1699,아차산역사거리,37.5506719315,127.0914351492,104900061,5752
1700,소아청소년진료소,37.5667567645,127.0862442255,104900125,5755
1701,뚝섬유원지,37.5310817825,127.0667912942,104000300,5900
1702,건국대입구,37.5411150129,127.0675636466,104000301,5901
1703,광장자이아파트,37.5421672546,127.09491085959999,104900126,5990
1704,용마초등학교,37.5565093709,127.08181370530001,104900120,5991
1705,한전삼거리,37.5452405574,127.09801861540001,104900119,5992
1706,청구아파트앞,37.5432605587,127.0961815897,104900118,5993
1707,강변역.테크노마트앞,37.536276493,127.09460153110001,104900129,5999
1708,답십리역사거리,37.5651870868,127.0550604632,105000001,6001
1709,청년회의소,37.5619653169,127.0612838214,105000002,6002
1710,장한평역,37.5611510646,127.0672869559,105000003,6003
1711,신답초등학교.청계한신휴플러스,37.571753,127.044292,105000004,6004
1712,신답초등학교.청계한신휴플러스,37.5717559096,127.04472810290001,105000005,6005
1713,동대문구청,37.5740577469,127.0383261303,105000006,6006
1714,서울시동부병원,37.5739292519,127.03095362110001,105000007,6007
1715,신설동역.서울풍물시장,37.574427911,127.0257176822,105000008,6008
1716,중랑교,37.5916996082,127.0677039967,105000009,6009
1717,중랑교,37.5913657495,127.0669234734,105000010,6010
1718,삼육서울병원,37.5896516431,127.0606916391,105000011,6011
1719,삼육서울병원,37.589957297699996,127.0620677224,105000012,6012
1720,시조사삼거리,37.588707,127.05688799999999,105000013,6013
1721,떡전교사거리.동대문노인복지관,37.5864983273,127.05210947319999,105000014,6014
1722,청량리역환승센타,37.5804025104,127.04543072879999,105000015,6015
1723,청량리역환승센타,37.5802508767,127.04607713870001,105000016,6016
1724,동대문구청,37.573458870799996,127.03998891479999,105000017,6017
1725,청량리역환승센터,37.5803717816,127.0456684783,105000447,6018
1726,청량리역환승센터,37.580406009899995,127.04570246620001,105000446,6019
1727,청량리역환승센터,37.5807214928,127.04543998049999,105000402,6020
1728,청량리미주아파트.동대문세무서,37.58278,127.048395,105000478,6021
1729,청량리.청과물도매시장,37.5787822693,127.04071184440001,105000480,6022
1730,제기동역.서울약령시,37.578139014,127.0376239965,105000482,6023
1731,제기동역.서울약령시,37.5781955893,127.03533359129999,105000481,6024
1732,용두동사거리,37.5775320632,127.0299882252,105000484,6025
1733,용두동사거리.한국의류시험연구원,37.5771458908,127.028388299,105000483,6026
1734,신설동역,37.5761500409,127.0250446359,105000486,6027
1735,신설동역,37.575826798,127.0238433051,105000485,6028
1736,신설동역,37.576453593000004,127.0255836506,105000018,6101
1737,신설동역,37.5762453617,127.025947005,105000019,6102
1738,용두동한국의류시험연구원,37.5775187657,127.029114172,105000020,6103
1739,용두로타리한국의류시험연구원,37.5772564569,127.0294820292,105000021,6104
1740,제기역약령시장,37.578297023800005,127.0366096265,105000022,6105
1741,제기역약령시장,37.5779978269,127.03672156719999,105000023,6106
1742,신설동역1번출구,37.5766303332,127.02331667909999,105000552,6107
1743,청량리미주상가앞,37.5818902252,127.04767802180001,105000028,6112
1744,서울성심병원,37.5843923886,127.0502442553,105000029,6113
1745,서울성심병원,37.5846074691,127.0508977332,105000030,6114
1746,시조사,37.5868487759,127.05227956659999,105000031,6115
1747,휘경동입구,37.5876921711,127.0550614625,105000033,6117
1748,삼육서울병원,37.5897283344,127.0604991983,105000034,6118
1749,중랑교,37.59114436,127.0664306844,105000037,6121
1750,회기시장,37.5912026288,127.0566389299,105000038,6122
1751,회기시장,37.5909655931,127.0567417978,105000039,6123
1752,경희중고,37.5930906959,127.05790527639999,105000040,6124
1753,경희중고,37.5933472946,127.0583346646,105000041,6125
1754,외대앞,37.5956282146,127.05960593350001,105000042,6126
1755,외대앞,37.595481255500005,127.0597677578,105000043,6127
1756,이문동우체국,37.5993882544,127.06174599370001,105000044,6128
1757,이문동교회,37.600101715,127.0621282454,105000045,6129
1758,의릉입구,37.603875575100005,127.0619229882,105000046,6130
1759,의릉입구,37.6034852714,127.0621763625,105000047,6131
1760,한천로쌍용아파트앞,37.598191094899995,127.0676192785,105000048,6132
1761,한천로쌍용아파트앞,37.5986649133,127.06788697889999,105000049,6133
1762,이문동삼익아파트,37.594548555799996,127.0682139128,105000050,6134
1763,이문동삼익아파트,37.595103539899995,127.06836277069999,105000051,6135
1764,동일스위트리버아파트.휘봉고교,37.5877987669,127.0677525508,105000052,6136
1765,휘경유수지견인차고지앞,37.58842,127.068577,105000053,6137
1766,서울준법지원센터.동성빌라,37.5855552625,127.0673893111,105000054,6140
1767,서울준법지원센터.동성빌라,37.5856794521,127.0676702359,105000055,6141
1768,휘경여중고휘경주공아파트앞,37.5823820434,127.0682288519,105000056,6142
1769,휘경여중고휘경주공아파트,37.582157489699995,127.06854341420001,105000057,6143
1770,장안동현대아파트앞,37.579746173800004,127.0685412036,105000058,6144
1771,전곡시장앞,37.5772370675,127.06779506,105000059,6145
1772,전곡시장앞,37.5770431806,127.0680598141,105000060,6146
1773,답십리촬영소.우성그린아파트,37.5743531691,127.06692975610001,105000061,6147
1774,촬영소사거리,37.5735106563,127.06691654870001,105000062,6148
1775,풍안시장.동답초교,37.571039762800005,127.065489039,105000063,6149
1776,동답한신동아아파트,37.569746494,127.06421659360001,105000064,6150
1777,동답한신동아아파트,37.568881615,127.0639045358,105000065,6151
1778,동아.위더스빌아파트,37.5666982468,127.062258974,105000066,6152
1779,동아.위더스빌아파트,37.5661589085,127.0614649831,105000067,6153
1780,하나은행장안동지점,37.5633582251,127.05846848709999,105000068,6154
1781,장한평,37.5613115442,127.067137684,105000069,6155
1782,청년회의소앞,37.5621102645,127.0615307058,105000070,6156
1783,고미술상가,37.56353241,127.0575178939,105000071,6157
1784,답십리역.동부시장,37.5672562517,127.0525194449,105000072,6158
1785,신답역앞,37.5708430857,127.0470913509,105000073,6159
1786,동대문구청.용두역4번출구,37.5733733793,127.03965947379999,105000074,6160
1787,용두역,37.573977,127.037268,105000075,6161
1788,용두동,37.5737704369,127.0317924634,105000076,6162
1789,동대문우체국.서울풍물시장,37.574759758,127.0245652731,105000077,6163
1790,동대문구청.용두역3번출구,37.5755374598,127.0383451914,105000078,6164
1791,동대문구청.용신동주민센터,37.5765807726,127.0384168651,105000079,6165
1792,동대문구청.용신동주민센터,37.5755032017,127.03800307459998,105000080,6166
1793,경동시장앞,37.5819989191,127.03875592860001,105000081,6167
1794,제기동주민센터.서울약령시앞,37.5819251477,127.0383947016,105000082,6168
1795,경동시장,37.579964411300004,127.038283869,105000083,6169
1796,홍파초등학교,37.585531,127.03863899999999,105000084,6170
1797,홍파초등학교,37.5855971074,127.0383377075,105000085,6171
1798,제기동한신아파트앞,37.587603,127.037888,105000086,6172
1799,고려대역.고대앞삼거리,37.589398403400004,127.03676113879999,105000087,6173
1800,고려대역.고대앞삼거리,37.5887478517,127.03664984790001,105000088,6174
1801,고려대학교앞,37.5881473927,127.03477438639999,105000089,6175
1802,우신향병원,37.5855475535,127.0322934225,105000090,6176
1803,안암오거리,37.5824024531,127.0300037659,105000091,6177
1804,대광고등학교앞,37.5797777214,127.02556214360001,105000092,6178
1805,종암초등학교앞,37.5816186068,127.0295992386,105000093,6179
1806,용두시장앞,37.579111586799996,127.0303341829,105000094,6180
1807,용두시장앞,37.579035,127.030161,105000095,6181
1808,서울시동부병원,37.575896470100005,127.03043024450001,105000096,6182
1809,서울시동부병원,37.5761901571,127.0306952909,105000097,6183
1810,동아제약앞,37.5725993738,127.0304424882,105000098,6184
1811,동아제약앞,37.5727164409,127.0307312249,105000099,6185
